parcl_id,country,geoid,state_fips_code,name,state_abbreviation,region,location_type,total_population,median_income,parcl_exchange_market,pricefeed_market,case_shiller_10_market,case_shiller_20_market
5314923,USA,,12,34711,FL,SOUTH_ATLANTIC,ZIP5,66744,86419,0,0,0,0
5315044,USA,,12,32259,FL,SOUTH_ATLANTIC,ZIP5,66518,142263,0,0,0,0
5483542,USA,,06,92114,CA,PACIFIC,ZIP5,66487,84966,0,0,0,0
5577033,USA,,32,89115,NV,MOUNTAIN,ZIP5,66461,47189,0,0,0,0
5565598,USA,,26,48197,MI,EAST_NORTH_CENTRAL,ZIP5,66422,67521,0,0,0,0
5402807,USA,,13,30004,GA,SOUTH_ATLANTIC,ZIP5,66406,136124,0,0,0,0
5371165,USA,,39,43123,OH,EAST_NORTH_CENTRAL,ZIP5,66365,83056,0,0,0,0
5486783,USA,,48,75071,TX,WEST_SOUTH_CENTRAL,ZIP5,66298,124763,0,0,0,0
5506620,USA,,06,94080,CA,PACIFIC,ZIP5,66262,126916,0,0,0,0
5483099,USA,,06,92630,CA,PACIFIC,ZIP5,66240,120848,0,0,0,0
5469099,USA,,48,77521,TX,WEST_SOUTH_CENTRAL,ZIP5,66215,74948,0,0,0,0
5422122,USA,,06,94538,CA,PACIFIC,ZIP5,66215,143146,0,0,0,0
5296140,USA,,45,29681,SC,SOUTH_ATLANTIC,ZIP5,66168,104235,0,0,0,0
5483446,USA,,06,95758,CA,PACIFIC,ZIP5,66153,102306,0,0,0,0
5277373,USA,,24,21234,MD,SOUTH_ATLANTIC,ZIP5,66095,80692,0,0,0,0
5295916,USA,,51,23322,VA,SOUTH_ATLANTIC,ZIP5,66091,129628,0,0,0,0
5483396,USA,,06,90262,CA,PACIFIC,ZIP5,66073,67620,0,0,0,0
5349154,USA,,37,27519,NC,SOUTH_ATLANTIC,ZIP5,66046,154632,0,0,0,0
5314198,USA,,13,30022,GA,SOUTH_ATLANTIC,ZIP5,65985,145351,0,0,0,0
5277111,USA,,24,20878,MD,SOUTH_ATLANTIC,ZIP5,65954,141902,0,0,0,0
5439543,USA,,49,84404,UT,MOUNTAIN,ZIP5,65940,76706,0,0,0,0
5596317,USA,,35,87120,NM,MOUNTAIN,ZIP5,65918,80704,0,0,0,0
5542477,USA,,36,10027,NY,MIDDLE_ATLANTIC,ZIP5,65806,63125,0,0,0,0
5268789,USA,,48,75056,TX,WEST_SOUTH_CENTRAL,ZIP5,65785,111589,0,0,0,0
5402663,USA,,12,33463,FL,SOUTH_ATLANTIC,ZIP5,65766,66830,0,0,0,0
5358309,USA,,36,14850,NY,MIDDLE_ATLANTIC,ZIP5,65740,64911,0,0,0,0
5358523,USA,,36,10023,NY,MIDDLE_ATLANTIC,ZIP5,65706,151468,0,0,0,0
5486789,USA,,48,75098,TX,WEST_SOUTH_CENTRAL,ZIP5,65655,112198,0,0,0,0
5453036,USA,,36,11211,NY,MIDDLE_ATLANTIC,ZIP5,65511,94824,0,0,0,0
5403119,USA,,12,32244,FL,SOUTH_ATLANTIC,ZIP5,65499,59848,0,0,0,0
5421792,USA,,06,91977,CA,PACIFIC,ZIP5,65497,86189,0,0,0,0
5431616,USA,,25,02148,MA,NEW_ENGLAND,ZIP5,65463,90295,0,0,0,0
5358487,USA,,36,11706,NY,MIDDLE_ATLANTIC,ZIP5,65437,110965,0,0,0,0
5495511,USA,,47,38401,TN,EAST_SOUTH_CENTRAL,ZIP5,65393,66047,0,0,0,0
5453046,USA,,36,10472,NY,MIDDLE_ATLANTIC,ZIP5,65283,40025,0,0,0,0
5495449,USA,,47,37122,TN,EAST_SOUTH_CENTRAL,ZIP5,65251,109308,0,0,0,0
5302701,USA,,17,60651,IL,EAST_NORTH_CENTRAL,ZIP5,65229,48532,0,0,0,0
5506672,USA,,06,94015,CA,PACIFIC,ZIP5,65125,117289,0,0,0,0
5483308,USA,,06,94558,CA,PACIFIC,ZIP5,65084,110397,0,0,0,0
5453059,USA,,36,11717,NY,MIDDLE_ATLANTIC,ZIP5,64969,111425,0,0,0,0
5596229,USA,,08,80016,CO,MOUNTAIN,ZIP5,64842,141728,0,0,0,0
5364474,USA,,48,77373,TX,WEST_SOUTH_CENTRAL,ZIP5,64828,83835,0,0,0,0
5506719,USA,,06,90026,CA,PACIFIC,ZIP5,64769,80549,0,0,0,0
5314397,USA,,13,30188,GA,SOUTH_ATLANTIC,ZIP5,64757,100467,0,0,0,0
5348923,USA,,12,33178,FL,SOUTH_ATLANTIC,ZIP5,64751,87817,0,0,0,0
5542362,USA,,39,43081,OH,EAST_NORTH_CENTRAL,ZIP5,64746,90043,0,0,0,0
5349501,USA,,37,28215,NC,SOUTH_ATLANTIC,ZIP5,64713,61855,0,0,0,0
5350878,USA,,08,80219,CO,MOUNTAIN,ZIP5,64696,61666,0,0,0,0
5456550,USA,,21,40475,KY,EAST_SOUTH_CENTRAL,ZIP5,64678,60449,0,0,0,0
5303114,USA,,17,60402,IL,EAST_NORTH_CENTRAL,ZIP5,64659,71449,0,0,0,0
5371162,USA,,39,43026,OH,EAST_NORTH_CENTRAL,ZIP5,64633,104436,0,0,0,0
5431463,USA,,11,20019,DC,SOUTH_ATLANTIC,ZIP5,64631,53394,0,0,0,0
5349219,USA,,37,27406,NC,SOUTH_ATLANTIC,ZIP5,64386,53222,0,0,0,0
5422125,USA,,06,92201,CA,PACIFIC,ZIP5,64325,60031,0,0,0,0
5452342,USA,,34,08753,NJ,MIDDLE_ATLANTIC,ZIP5,64313,97153,0,0,0,0
5468958,USA,,48,75043,TX,WEST_SOUTH_CENTRAL,ZIP5,64296,72079,0,0,0,0
5402540,USA,,13,30331,GA,SOUTH_ATLANTIC,ZIP5,64295,60748,0,0,0,0
5542483,USA,,36,11432,NY,MIDDLE_ATLANTIC,ZIP5,64268,72001,0,0,0,0
5273411,USA,,06,92677,CA,PACIFIC,ZIP5,64259,135822,0,0,0,0
5445114,USA,,34,07093,NJ,MIDDLE_ATLANTIC,ZIP5,64203,70683,0,0,0,0
5371424,USA,,39,44256,OH,EAST_NORTH_CENTRAL,ZIP5,64186,99679,0,0,0,0
5483290,USA,,06,92562,CA,PACIFIC,ZIP5,64155,108595,0,0,0,0
5483324,USA,,06,90022,CA,PACIFIC,ZIP5,64147,65142,0,0,0,0
5273697,USA,,06,92404,CA,PACIFIC,ZIP5,64090,62318,0,0,0,0
5273634,USA,,06,92801,CA,PACIFIC,ZIP5,64022,76264,0,0,0,0
5268898,USA,,48,75150,TX,WEST_SOUTH_CENTRAL,ZIP5,63895,66265,0,0,0,0
5439136,USA,,25,02155,MA,NEW_ENGLAND,ZIP5,63873,115048,0,0,0,0
5350856,USA,,04,85308,AZ,MOUNTAIN,ZIP5,63789,91968,0,0,0,0
5364607,USA,,48,78253,TX,WEST_SOUTH_CENTRAL,ZIP5,63735,104951,0,0,0,0
5483119,USA,,06,94806,CA,PACIFIC,ZIP5,63730,82274,0,0,0,0
5483558,USA,,06,95608,CA,PACIFIC,ZIP5,63715,79371,0,0,0,0
5402725,USA,,13,30058,GA,SOUTH_ATLANTIC,ZIP5,63647,63316,0,0,0,0
5543235,USA,,40,74012,OK,WEST_SOUTH_CENTRAL,ZIP5,63498,78630,0,0,0,0
5590299,USA,,12,33027,FL,SOUTH_ATLANTIC,ZIP5,63474,67015,0,0,0,0
5281137,USA,,36,10312,NY,MIDDLE_ATLANTIC,ZIP5,63473,107414,0,0,0,0
5506714,USA,,06,90731,CA,PACIFIC,ZIP5,63431,69019,0,0,0,0
5452661,USA,,36,11210,NY,MIDDLE_ATLANTIC,ZIP5,63426,82904,0,0,0,0
5495450,USA,,47,37064,TN,EAST_SOUTH_CENTRAL,ZIP5,63374,114859,0,0,0,0
5273333,USA,,06,94501,CA,PACIFIC,ZIP5,63340,116596,0,0,0,0
5414189,USA,,17,60609,IL,EAST_NORTH_CENTRAL,ZIP5,63241,47209,0,0,0,0
5402987,USA,,12,32765,FL,SOUTH_ATLANTIC,ZIP5,63210,98584,0,0,0,0
5483096,USA,,06,91343,CA,PACIFIC,ZIP5,63193,77790,0,0,0,0
5268908,USA,,48,77406,TX,WEST_SOUTH_CENTRAL,ZIP5,63187,139280,0,0,0,0
5571165,USA,,42,19143,PA,MIDDLE_ATLANTIC,ZIP5,63186,41764,0,0,0,0
5469015,USA,,48,78574,TX,WEST_SOUTH_CENTRAL,ZIP5,63165,45379,0,0,0,0
5268508,USA,,48,75040,TX,WEST_SOUTH_CENTRAL,ZIP5,63143,70592,0,0,0,0
5483145,USA,,06,93905,CA,PACIFIC,ZIP5,63121,68795,0,0,0,0
5314708,USA,,12,32825,FL,SOUTH_ATLANTIC,ZIP5,63056,78321,0,0,0,0
5268507,USA,,48,75243,TX,WEST_SOUTH_CENTRAL,ZIP5,63047,47319,0,0,0,0
5542453,USA,,36,10950,NY,MIDDLE_ATLANTIC,ZIP5,63011,76375,0,0,0,0
5421760,USA,,06,91762,CA,PACIFIC,ZIP5,62990,74245,0,0,0,0
5314439,USA,,13,30062,GA,SOUTH_ATLANTIC,ZIP5,62958,124665,0,0,0,0
5566077,USA,,26,48180,MI,EAST_NORTH_CENTRAL,ZIP5,62937,59352,0,0,0,0
5486831,USA,,48,77077,TX,WEST_SOUTH_CENTRAL,ZIP5,62933,69782,0,0,0,0
5421781,USA,,06,93309,CA,PACIFIC,ZIP5,62828,59828,0,0,0,0
5314413,USA,,12,32808,FL,SOUTH_ATLANTIC,ZIP5,62827,43726,0,0,0,0
5358292,USA,,36,10024,NY,MIDDLE_ATLANTIC,ZIP5,62774,166994,0,0,0,0
5277369,USA,,24,21740,MD,SOUTH_ATLANTIC,ZIP5,62760,57150,0,0,0,0
5570812,USA,,04,85041,AZ,MOUNTAIN,ZIP5,62702,65345,0,0,0,0
5314775,USA,,12,32818,FL,SOUTH_ATLANTIC,ZIP5,62566,54178,0,0,0,0
5296091,USA,,51,20148,VA,SOUTH_ATLANTIC,ZIP5,62554,219491,0,0,0,0
5349567,USA,,37,28173,NC,SOUTH_ATLANTIC,ZIP5,62501,144544,0,0,0,0
5371832,USA,,39,43055,OH,EAST_NORTH_CENTRAL,ZIP5,62460,59345,0,0,0,0
5452956,USA,,36,11216,NY,MIDDLE_ATLANTIC,ZIP5,62373,92684,0,0,0,0
5469083,USA,,48,78520,TX,WEST_SOUTH_CENTRAL,ZIP5,62344,45093,0,0,0,0
5576900,USA,,32,89148,NV,MOUNTAIN,ZIP5,62337,92362,0,0,0,0
5296219,USA,,51,22407,VA,SOUTH_ATLANTIC,ZIP5,62301,102999,0,0,0,0
5506742,USA,,06,90640,CA,PACIFIC,ZIP5,62294,72163,0,0,0,0
5473868,USA,,47,37167,TN,EAST_SOUTH_CENTRAL,ZIP5,62284,76446,0,0,0,0
5402849,USA,,13,30101,GA,SOUTH_ATLANTIC,ZIP5,62284,103205,0,0,0,0
5483189,USA,,06,95127,CA,PACIFIC,ZIP5,62269,118770,0,0,0,0
5473575,USA,,51,22554,VA,SOUTH_ATLANTIC,ZIP5,62257,137633,0,0,0,0
5467651,USA,,12,33313,FL,SOUTH_ATLANTIC,ZIP5,62232,43282,0,0,0,0
5422108,USA,,06,91702,CA,PACIFIC,ZIP5,62196,82382,0,0,0,0
5371119,USA,,39,43130,OH,EAST_NORTH_CENTRAL,ZIP5,62187,64691,0,0,0,0
5506618,USA,,06,92627,CA,PACIFIC,ZIP5,62181,105647,0,0,0,0
5268601,USA,,48,78664,TX,WEST_SOUTH_CENTRAL,ZIP5,62168,83599,0,0,0,0
5467732,USA,,13,30906,GA,SOUTH_ATLANTIC,ZIP5,62166,44271,0,0,0,0
5402541,USA,,13,31907,GA,SOUTH_ATLANTIC,ZIP5,62140,53099,0,0,0,0
5495176,USA,,47,37027,TN,EAST_SOUTH_CENTRAL,ZIP5,62116,148564,0,0,0,0
5499323,USA,,17,60073,IL,EAST_NORTH_CENTRAL,ZIP5,62071,88279,0,0,0,0
5452360,USA,,34,07047,NJ,MIDDLE_ATLANTIC,ZIP5,62066,76053,0,0,0,0
5487137,USA,,48,78251,TX,WEST_SOUTH_CENTRAL,ZIP5,62064,74572,0,0,0,0
5371650,USA,,39,44035,OH,EAST_NORTH_CENTRAL,ZIP5,62050,51258,0,0,0,0
5457064,USA,,21,42101,KY,EAST_SOUTH_CENTRAL,ZIP5,62041,47003,0,0,0,0
5351173,USA,,08,80634,CO,MOUNTAIN,ZIP5,62001,83607,0,0,0,0
5296204,USA,,51,23320,VA,SOUTH_ATLANTIC,ZIP5,62000,81963,0,0,0,0
5302836,USA,,17,60016,IL,EAST_NORTH_CENTRAL,ZIP5,61988,80116,0,0,0,0
5543230,USA,,40,73160,OK,WEST_SOUTH_CENTRAL,ZIP5,61987,72490,0,0,0,0
5277463,USA,,24,20874,MD,SOUTH_ATLANTIC,ZIP5,61922,108211,0,0,0,0
5506804,USA,,06,92392,CA,PACIFIC,ZIP5,61859,73860,0,0,0,0
5483414,USA,,06,91761,CA,PACIFIC,ZIP5,61837,89041,0,0,0,0
5350852,USA,,04,85345,AZ,MOUNTAIN,ZIP5,61801,61628,0,0,0,0
5570827,USA,,04,85008,AZ,MOUNTAIN,ZIP5,61759,57728,0,0,0,0
5486928,USA,,48,77072,TX,WEST_SOUTH_CENTRAL,ZIP5,61688,50886,0,0,0,0
5422041,USA,,06,92223,CA,PACIFIC,ZIP5,61686,99983,0,0,0,0
5508915,USA,,51,22030,VA,SOUTH_ATLANTIC,ZIP5,61665,137664,0,0,0,0
5268878,USA,,48,78665,TX,WEST_SOUTH_CENTRAL,ZIP5,61640,113365,0,0,0,0
5506671,USA,,06,92703,CA,PACIFIC,ZIP5,61593,77759,0,0,0,0
5483482,USA,,06,90660,CA,PACIFIC,ZIP5,61561,82539,0,0,0,0
5273759,USA,,06,92115,CA,PACIFIC,ZIP5,61456,68420,0,0,0,0
5277124,USA,,24,21122,MD,SOUTH_ATLANTIC,ZIP5,61444,118302,0,0,0,0
5506753,USA,,06,93291,CA,PACIFIC,ZIP5,61439,75679,0,0,0,0
5507079,USA,,17,60628,IL,EAST_NORTH_CENTRAL,ZIP5,61419,48601,0,0,0,0
5273469,USA,,06,95014,CA,PACIFIC,ZIP5,61414,222878,0,0,0,0
5439285,USA,,25,02360,MA,NEW_ENGLAND,ZIP5,61412,107067,0,0,0,0
5364574,USA,,48,78745,TX,WEST_SOUTH_CENTRAL,ZIP5,61322,80437,0,0,0,0
5432098,USA,,16,83301,ID,MOUNTAIN,ZIP5,61291,59443,0,0,0,0
5445331,USA,,27,55044,MN,WEST_NORTH_CENTRAL,ZIP5,61134,133085,0,0,0,0
5273621,USA,,06,92620,CA,PACIFIC,ZIP5,61110,135494,0,0,0,0
5310804,USA,,09,06010,CT,NEW_ENGLAND,ZIP5,61077,82159,0,0,0,0
5281130,USA,,36,10031,NY,MIDDLE_ATLANTIC,ZIP5,61044,64807,0,0,0,0
5364699,USA,,48,78504,TX,WEST_SOUTH_CENTRAL,ZIP5,60999,71648,0,0,0,0
5403284,USA,,12,34744,FL,SOUTH_ATLANTIC,ZIP5,60995,63320,0,0,0,0
5364398,USA,,48,77469,TX,WEST_SOUTH_CENTRAL,ZIP5,60971,98210,0,0,0,0
5421875,USA,,06,92507,CA,PACIFIC,ZIP5,60949,67203,0,0,0,0
5322001,USA,,25,02169,MA,NEW_ENGLAND,ZIP5,60938,86335,0,0,0,0
5402705,USA,,13,30083,GA,SOUTH_ATLANTIC,ZIP5,60937,51017,0,0,0,0
5571413,USA,,04,85338,AZ,MOUNTAIN,ZIP5,60922,93435,0,0,0,0
5483553,USA,,06,95828,CA,PACIFIC,ZIP5,60850,74493,0,0,0,0
5314385,USA,,13,30066,GA,SOUTH_ATLANTIC,ZIP5,60795,108309,0,0,0,0
5487141,USA,,48,78249,TX,WEST_SOUTH_CENTRAL,ZIP5,60769,78836,0,0,0,0
5446082,USA,,53,98208,WA,PACIFIC,ZIP5,60723,98805,0,0,0,0
5589778,USA,,22,70726,LA,WEST_SOUTH_CENTRAL,ZIP5,60707,78119,0,0,0,0
5453163,USA,,36,11550,NY,MIDDLE_ATLANTIC,ZIP5,60668,83333,0,0,0,0
5268733,USA,,48,79924,TX,WEST_SOUTH_CENTRAL,ZIP5,60667,53555,0,0,0,0
5597119,USA,,42,19446,PA,MIDDLE_ATLANTIC,ZIP5,60659,101092,0,0,0,0
5403255,USA,,12,33065,FL,SOUTH_ATLANTIC,ZIP5,60600,65145,0,0,0,0
5321503,USA,,25,02151,MA,NEW_ENGLAND,ZIP5,60592,78882,0,0,0,0
5314470,USA,,13,30253,GA,SOUTH_ATLANTIC,ZIP5,60539,80697,0,0,0,0
5351388,USA,,08,80504,CO,MOUNTAIN,ZIP5,60527,108819,0,0,0,0
5310695,USA,,10,19720,DE,SOUTH_ATLANTIC,ZIP5,60514,72424,0,0,0,0
5273471,USA,,06,95051,CA,PACIFIC,ZIP5,60499,177365,0,0,0,0
5349329,USA,,37,27703,NC,SOUTH_ATLANTIC,ZIP5,60483,82056,0,0,0,0
5358284,USA,,36,10032,NY,MIDDLE_ATLANTIC,ZIP5,60480,56752,0,0,0,0
5495456,USA,,47,37129,TN,EAST_SOUTH_CENTRAL,ZIP5,60448,84076,0,0,0,0
5414252,USA,,17,60619,IL,EAST_NORTH_CENTRAL,ZIP5,60443,42802,0,0,0,0
5473626,USA,,45,29445,SC,SOUTH_ATLANTIC,ZIP5,60419,77235,0,0,0,0
5495228,USA,,47,37040,TN,EAST_SOUTH_CENTRAL,ZIP5,60377,62035,0,0,0,0
5421761,USA,,06,95355,CA,PACIFIC,ZIP5,60338,80266,0,0,0,0
5452359,USA,,34,07111,NJ,MIDDLE_ATLANTIC,ZIP5,60268,57293,0,0,0,0
5469259,USA,,48,77396,TX,WEST_SOUTH_CENTRAL,ZIP5,60253,76919,0,0,0,0
5445249,USA,,34,08854,NJ,MIDDLE_ATLANTIC,ZIP5,60233,123236,0,0,0,0
5596804,USA,,42,19134,PA,MIDDLE_ATLANTIC,ZIP5,60229,39412,0,0,0,0
5508865,USA,,51,23456,VA,SOUTH_ATLANTIC,ZIP5,60182,125116,0,0,0,0
5431524,USA,,30,59901,MT,MOUNTAIN,ZIP5,60177,67936,0,0,0,0
5506634,USA,,06,92647,CA,PACIFIC,ZIP5,60114,106555,0,0,0,0
5358544,USA,,36,10473,NY,MIDDLE_ATLANTIC,ZIP5,60087,51379,0,0,0,0
5483436,USA,,06,92346,CA,PACIFIC,ZIP5,60025,81571,0,0,0,0
5277501,USA,,24,21222,MD,SOUTH_ATLANTIC,ZIP5,60013,60483,0,0,0,0
5402867,USA,,12,33064,FL,SOUTH_ATLANTIC,ZIP5,60009,62808,0,0,0,0
5452978,USA,,36,11435,NY,MIDDLE_ATLANTIC,ZIP5,59961,76915,0,0,0,0
5268514,USA,,48,78501,TX,WEST_SOUTH_CENTRAL,ZIP5,59954,47809,0,0,0,0
5268602,USA,,48,78753,TX,WEST_SOUTH_CENTRAL,ZIP5,59951,60045,0,0,0,0
5371270,USA,,39,44060,OH,EAST_NORTH_CENTRAL,ZIP5,59932,81656,0,0,0,0
5273687,USA,,06,93313,CA,PACIFIC,ZIP5,59924,96149,0,0,0,0
5351138,USA,,04,85033,AZ,MOUNTAIN,ZIP5,59904,57045,0,0,0,0
5349767,USA,,37,28227,NC,SOUTH_ATLANTIC,ZIP5,59904,72119,0,0,0,0
5483102,USA,,06,92571,CA,PACIFIC,ZIP5,59896,81884,0,0,0,0
5281142,USA,,36,10460,NY,MIDDLE_ATLANTIC,ZIP5,59852,33080,0,0,0,0
5483572,USA,,06,92071,CA,PACIFIC,ZIP5,59795,101906,0,0,0,0
5421783,USA,,06,93458,CA,PACIFIC,ZIP5,59789,75519,0,0,0,0
5422064,USA,,06,92020,CA,PACIFIC,ZIP5,59775,71400,0,0,0,0
5506660,USA,,06,95111,CA,PACIFIC,ZIP5,59761,90808,0,0,0,0
5273544,USA,,06,92707,CA,PACIFIC,ZIP5,59712,94862,0,0,0,0
5595688,USA,,29,65203,MO,WEST_NORTH_CENTRAL,ZIP5,59673,75543,0,0,0,0
5273408,USA,,06,93312,CA,PACIFIC,ZIP5,59616,111084,0,0,0,0
5314508,USA,,13,30318,GA,SOUTH_ATLANTIC,ZIP5,59559,69640,0,0,0,0
5474026,USA,,47,37066,TN,EAST_SOUTH_CENTRAL,ZIP5,59554,73381,0,0,0,0
5469082,USA,,48,78526,TX,WEST_SOUTH_CENTRAL,ZIP5,59547,66339,0,0,0,0
5414227,USA,,17,60505,IL,EAST_NORTH_CENTRAL,ZIP5,59466,63417,0,0,0,0
5403297,USA,,13,30263,GA,SOUTH_ATLANTIC,ZIP5,59462,74853,0,0,0,0
5506847,USA,,06,94122,CA,PACIFIC,ZIP5,59453,141760,0,0,0,0
5421813,USA,,06,95670,CA,PACIFIC,ZIP5,59449,86905,0,0,0,0
5268946,USA,,48,78250,TX,WEST_SOUTH_CENTRAL,ZIP5,59434,80403,0,0,0,0
5506704,USA,,06,91770,CA,PACIFIC,ZIP5,59410,70863,0,0,0,0
5483328,USA,,06,90019,CA,PACIFIC,ZIP5,59410,65972,0,0,0,0
5270199,USA,,55,53215,WI,EAST_NORTH_CENTRAL,ZIP5,59400,49091,0,0,0,0
5483492,USA,,06,92618,CA,PACIFIC,ZIP5,59386,132843,0,0,0,0
5268695,USA,,48,75149,TX,WEST_SOUTH_CENTRAL,ZIP5,59371,64858,0,0,0,0
5268638,USA,,48,77015,TX,WEST_SOUTH_CENTRAL,ZIP5,59314,55171,0,0,0,0
5295933,USA,,51,22192,VA,SOUTH_ATLANTIC,ZIP5,59238,118518,0,0,0,0
5566281,USA,,26,48044,MI,EAST_NORTH_CENTRAL,ZIP5,59225,109664,0,0,0,0
5402939,USA,,13,30016,GA,SOUTH_ATLANTIC,ZIP5,59179,70933,0,0,0,0
5421893,USA,,06,90042,CA,PACIFIC,ZIP5,59151,89168,0,0,0,0
5314906,USA,,12,32771,FL,SOUTH_ATLANTIC,ZIP5,59134,70388,0,0,0,0
5349028,USA,,12,33142,FL,SOUTH_ATLANTIC,ZIP5,59121,35589,0,0,0,0
5576688,USA,,32,89052,NV,MOUNTAIN,ZIP5,59075,96944,0,0,0,0
5273637,USA,,06,94591,CA,PACIFIC,ZIP5,59026,104567,0,0,0,0
5402927,USA,,12,33511,FL,SOUTH_ATLANTIC,ZIP5,58987,70696,0,0,0,0
5364734,USA,,48,76137,TX,WEST_SOUTH_CENTRAL,ZIP5,58970,86733,0,0,0,0
5473691,USA,,45,29485,SC,SOUTH_ATLANTIC,ZIP5,58946,78363,0,0,0,0
5542406,USA,,39,43068,OH,EAST_NORTH_CENTRAL,ZIP5,58916,67943,0,0,0,0
5273612,USA,,06,94087,CA,PACIFIC,ZIP5,58913,196611,0,0,0,0
5273650,USA,,06,91732,CA,PACIFIC,ZIP5,58888,62047,0,0,0,0
5576871,USA,,32,89123,NV,MOUNTAIN,ZIP5,58882,78195,0,0,0,0
5509151,USA,,51,22003,VA,SOUTH_ATLANTIC,ZIP5,58872,125222,0,0,0,0
5402883,USA,,12,33414,FL,SOUTH_ATLANTIC,ZIP5,58842,103525,0,0,0,0
5402708,USA,,13,30144,GA,SOUTH_ATLANTIC,ZIP5,58836,82665,0,0,0,0
5506705,USA,,06,90004,CA,PACIFIC,ZIP5,58833,58420,0,0,0,0
5506654,USA,,06,95112,CA,PACIFIC,ZIP5,58775,85080,0,0,0,0
5445928,USA,,34,07030,NJ,MIDDLE_ATLANTIC,ZIP5,58754,168137,0,0,0,0
5596834,USA,,42,19149,PA,MIDDLE_ATLANTIC,ZIP5,58741,53562,0,0,0,0
5273406,USA,,06,90745,CA,PACIFIC,ZIP5,58735,103471,0,0,0,0
5358367,USA,,36,10033,NY,MIDDLE_ATLANTIC,ZIP5,58711,77209,0,0,0,0
5314862,USA,,12,32246,FL,SOUTH_ATLANTIC,ZIP5,58684,74401,0,0,0,0
5571507,USA,,08,80022,CO,MOUNTAIN,ZIP5,58681,90032,0,0,0,0
5277378,USA,,24,21117,MD,SOUTH_ATLANTIC,ZIP5,58516,96672,0,0,0,0
5273766,USA,,06,93030,CA,PACIFIC,ZIP5,58511,88508,0,0,0,0
5542497,USA,,36,11225,NY,MIDDLE_ATLANTIC,ZIP5,58476,82716,0,0,0,0
5542519,USA,,36,10009,NY,MIDDLE_ATLANTIC,ZIP5,58418,83344,0,0,0,0
5469188,USA,,48,77070,TX,WEST_SOUTH_CENTRAL,ZIP5,58409,73579,0,0,0,0
5371267,USA,,39,44077,OH,EAST_NORTH_CENTRAL,ZIP5,58369,80861,0,0,0,0
5570723,USA,,16,83709,ID,MOUNTAIN,ZIP5,58321,84598,0,0,0,0
5268693,USA,,48,75227,TX,WEST_SOUTH_CENTRAL,ZIP5,58315,54743,0,0,0,0
5314339,USA,,13,31088,GA,SOUTH_ATLANTIC,ZIP5,58298,80716,0,0,0,0
5421881,USA,,06,92570,CA,PACIFIC,ZIP5,58275,75249,0,0,0,0
5273344,USA,,06,92530,CA,PACIFIC,ZIP5,58249,77569,0,0,0,0
5542994,USA,,40,73013,OK,WEST_SOUTH_CENTRAL,ZIP5,58211,106958,0,0,0,0
5452403,USA,,53,99208,WA,PACIFIC,ZIP5,58172,77241,0,0,0,0
5289647,USA,,18,46143,IN,EAST_NORTH_CENTRAL,ZIP5,58153,84766,0,0,0,0
5439745,USA,,34,08861,NJ,MIDDLE_ATLANTIC,ZIP5,58136,58221,0,0,0,0
5495526,USA,,47,37130,TN,EAST_SOUTH_CENTRAL,ZIP5,58119,57425,0,0,0,0
5371873,USA,,39,43230,OH,EAST_NORTH_CENTRAL,ZIP5,58079,87190,0,0,0,0
5467695,USA,,13,31419,GA,SOUTH_ATLANTIC,ZIP5,58073,66078,0,0,0,0
5577115,USA,,05,72764,AR,WEST_SOUTH_CENTRAL,ZIP5,58066,57361,0,0,0,0
5452955,USA,,36,11238,NY,MIDDLE_ATLANTIC,ZIP5,58047,125747,0,0,0,0
5473714,USA,,51,23454,VA,SOUTH_ATLANTIC,ZIP5,58022,95547,0,0,0,0
5422014,USA,,06,92057,CA,PACIFIC,ZIP5,58022,100066,0,0,0,0
5314875,USA,,13,30114,GA,SOUTH_ATLANTIC,ZIP5,58021,93800,0,0,0,0
5323534,USA,,27,55901,MN,WEST_NORTH_CENTRAL,ZIP5,58015,85890,0,0,0,0
5445527,USA,,34,08527,NJ,MIDDLE_ATLANTIC,ZIP5,57943,108039,0,0,0,0
5402463,USA,,15,96818,HI,PACIFIC,ZIP5,57938,94367,0,0,0,0
5349211,USA,,37,28314,NC,SOUTH_ATLANTIC,ZIP5,57908,57151,0,0,0,0
5571208,USA,,04,85706,AZ,MOUNTAIN,ZIP5,57897,46532,0,0,0,0
5506779,USA,,06,91950,CA,PACIFIC,ZIP5,57844,59414,0,0,0,0
5414204,USA,,17,60638,IL,EAST_NORTH_CENTRAL,ZIP5,57799,85374,0,0,0,0
5487077,USA,,48,78681,TX,WEST_SOUTH_CENTRAL,ZIP5,57760,123948,0,0,0,0
5371942,USA,,39,43015,OH,EAST_NORTH_CENTRAL,ZIP5,57745,92895,0,0,0,0
5340432,USA,,17,60453,IL,EAST_NORTH_CENTRAL,ZIP5,57665,77221,0,0,0,0
5439594,USA,,27,55106,MN,WEST_NORTH_CENTRAL,ZIP5,57662,63179,0,0,0,0
5483214,USA,,06,90001,CA,PACIFIC,ZIP5,57652,57698,0,0,0,0
5273437,USA,,06,92504,CA,PACIFIC,ZIP5,57636,83139,0,0,0,0
5349649,USA,,37,27616,NC,SOUTH_ATLANTIC,ZIP5,57599,77566,0,0,0,0
5421797,USA,,06,92324,CA,PACIFIC,ZIP5,57593,66836,0,0,0,0
5577054,USA,,41,97045,OR,PACIFIC,ZIP5,57575,94337,0,0,0,0
